amount,fraud_flag,risk_score,timestamp,amount_category
30.98,0,0,41338.0,medium
101.0,0,0,34352.0,high
1.0,0,0,87862.0,low
1.0,0,0,129453.0,low
154.51,0,0,48615.0,high
254.55,0,0,48807.0,high
7.56,0,0,143313.0,low
86.91,0,0,23630.0,high
301.35,0,0,39254.0,high
4.49,0,0,144658.0,low
13.99,0,0,116386.0,medium
33.75,0,0,52349.0,medium
4.29,0,0,164335.0,low
276.8,0,0,141158.0,high
16.0,0,0,88215.0,medium
1.0,0,0,61046.0,low
26.55,0,0,34046.0,medium
59.73,0,0,122759.0,high
49.98,0,0,151901.0,medium
56.71,0,0,130084.0,high
2.28,0,0,134695.0,low
3.43,0,0,63679.0,low
1.0,0,0,72924.0,low
10.38,0,0,161939.0,medium
20.0,0,0,161604.0,medium
0.01,0,0,95556.0,low
24.84,0,0,27163.0,medium
0.0,0,0,35765.0,
64.5,0,0,66199.0,high
34.0,0,0,61357.0,medium
119.21,0,0,161403.0,high
21.47,0,0,12055.0,medium
0.99,0,0,59667.0,low
19.45,0,0,156651.0,medium
91.78,0,0,155593.0,high
11.5,0,0,51693.0,medium
24.99,0,0,43135.0,medium
21.68,0,0,98268.0,medium
36.8,0,0,66645.0,medium
24.32,0,0,138257.0,medium
200.0,0,0,78618.0,high
14.5,0,0,74788.0,medium
23.25,0,0,92035.0,medium
18.0,0,0,50608.0,medium
82.25,0,0,139896.0,high
7.57,0,0,108702.0,low
23.9,0,0,54160.0,medium
75.87,0,0,87802.0,high
35.51,0,0,70915.0,medium
36.0,0,0,146500.0,medium
49.12,0,0,166294.0,medium
704.15,0,3,38038.0,very_high
1.79,0,0,71386.0,low
3.69,0,0,171483.0,low
12.6,0,0,80276.0,medium
154.85,0,0,48781.0,high
1.0,0,0,133937.0,low
70.0,0,0,31127.0,high
144.8,0,0,78352.0,high
17.99,0,0,20681.0,medium
24.95,0,0,39985.0,medium
3000.0,0,4,44521.0,very_high
69.99,0,0,521.0,high
2.49,0,0,156148.0,low
141.4,0,0,119720.0,high
0.0,0,0,40120.0,
1.91,0,0,78521.0,low
3.57,0,0,150162.0,low
56.9,0,0,67450.0,high
129.95,0,0,161726.0,high
175.42,0,0,39129.0,high
62.0,0,0,44647.0,high
27.06,0,0,33944.0,medium
40.0,0,0,146941.0,medium
12.99,0,0,11636.0,medium
57.22,0,0,37811.0,high
24.21,0,0,74540.0,medium
254.38,0,0,45679.0,high
15.35,0,0,56518.0,medium
24.0,0,0,165687.0,medium
59.0,0,0,74846.0,high
16.45,0,0,161471.0,medium
36.0,0,0,70720.0,medium
3.79,0,0,133470.0,low
272.65,0,0,143410.0,high
16.12,0,0,123913.0,medium
0.99,0,0,157535.0,low
36.94,0,0,39915.0,medium
0.76,0,0,26039.0,low
98.0,0,0,121220.0,high
160.0,0,0,68270.0,high
210.07,0,0,17377.0,high
50.0,0,0,56543.0,medium
0.89,0,0,89110.0,low
2.69,0,0,71028.0,low
13.7,0,0,9974.0,medium
10.59,0,0,135629.0,medium
32.6,0,0,152111.0,medium
19.95,0,0,82720.0,medium
1.29,0,0,110716.0,low
330.43,0,0,52041.0,high
0.89,0,0,170017.0,low
27.22,0,0,70192.0,medium
0.77,0,0,157467.0,low
9.99,0,0,84106.0,low
16.68,0,0,129681.0,medium
178.75,0,0,152095.0,high
34.22,0,0,169990.0,medium
367.9,0,3,64260.0,high
1.98,0,0,151244.0,low
48.82,0,0,31681.0,medium
3.75,0,0,126408.0,low
135.94,0,0,67098.0,high
1.29,0,0,79478.0,low
124.8,0,0,79975.0,high
81.26,0,0,113516.0,high
281.97,0,0,133778.0,high
4.31,0,0,136299.0,low
17.55,0,0,132415.0,medium
2.95,0,0,126583.0,low
32.5,0,0,36531.0,medium
9.99,0,0,158849.0,low
24.0,0,0,111131.0,medium
15.21,0,0,90389.0,medium
59.5,0,0,82527.0,high
1.0,0,0,140439.0,low
1.0,0,0,163690.0,low
21.97,0,0,2270.0,medium
137.0,0,0,123671.0,high
10.0,0,0,125594.0,low
16.0,0,0,138986.0,medium
9.97,0,0,121545.0,low
98.89,0,0,124759.0,high
5.39,0,0,162188.0,low
89.5,0,0,102172.0,high
24.99,0,0,26382.0,medium
160.0,0,0,164835.0,high
22.73,0,0,162817.0,medium
21.09,0,0,79239.0,medium
37.83,0,0,90257.0,medium
47.09,0,0,169945.0,medium
74.95,0,0,39001.0,high
1.98,0,0,11062.0,low
29.89,0,0,136736.0,medium
15.9,0,0,159590.0,medium
75.64,0,0,164450.0,high
105.44,0,0,74696.0,high
1.0,0,0,165603.0,low
663.9,0,3,74862.0,very_high
105.0,0,0,75364.0,high
8.43,0,0,141794.0,low
9.0,0,0,164023.0,low
7.6,0,0,170011.0,low
1.29,0,0,120405.0,low
250.0,0,0,66766.0,high
1.0,0,0,143053.0,low
20.99,0,0,122650.0,medium
208.0,0,0,167935.0,high
15.95,0,0,97435.0,medium
2.69,0,0,151043.0,low
104.0,0,0,162013.0,high
44.0,0,0,116934.0,medium
1.0,0,0,158120.0,low
8.98,0,0,81613.0,low
0.88,0,0,28019.0,low
9.0,0,0,130724.0,low
70.0,0,0,128814.0,high
1.98,0,0,73705.0,low
31.0,0,0,60721.0,medium
64.18,0,0,153566.0,high
11.98,0,0,600.0,medium
1.0,0,0,113146.0,low
50.49,0,0,3760.0,high
791.0,0,3,30326.0,very_high
23.43,0,0,37740.0,medium
2.69,0,0,26260.0,low
11.5,0,0,133141.0,medium
9.99,0,0,96997.0,low
86.0,0,0,81765.0,high
86.98,0,0,46738.0,high
15.37,0,0,142917.0,medium
8.0,0,0,161362.0,low
118.7,0,0,60498.0,high
41.87,0,0,55043.0,medium
69.99,0,0,127815.0,high
711.32,0,3,151603.0,very_high
58.0,0,0,158458.0,high
12.0,0,0,124623.0,medium
4.99,0,0,51549.0,low
37.07,0,0,121415.0,medium
0.89,0,0,160437.0,low
1.52,0,0,32789.0,low
5.95,0,0,77118.0,low
3.3,0,0,68963.0,low
21.58,0,0,119904.0,medium
15.0,0,0,156753.0,medium
56.8,0,0,72166.0,high
27.95,0,0,41016.0,medium
26.99,0,0,51776.0,medium
2.69,0,0,69245.0,low
11.94,0,0,55224.0,medium
131.9,0,0,38947.0,high
19.99,0,0,145772.0,medium
218.6,0,0,161960.0,high
86.9,0,0,146649.0,high
234.07,0,0,131514.0,high
61.0,0,0,47675.0,high
50.0,0,0,61891.0,medium
9.99,0,0,134441.0,low
0.01,0,0,9344.0,low
241.69,0,0,140243.0,high
46.98,0,0,131429.0,medium
34.97,0,0,50123.0,medium
2.75,0,0,36776.0,low
2.28,1,0,100223.0,low
15.0,0,0,135050.0,medium
17.3,0,0,79188.0,medium
19.38,0,0,3039.0,medium
77.52,0,0,39387.0,high
303.95,0,0,63820.0,high
3.9,0,0,68890.0,low
10.0,0,0,137051.0,low
84.0,0,0,38157.0,high
1.29,0,0,152987.0,low
0.99,0,0,41388.0,low
1.79,0,0,134478.0,low
519.39,0,3,79680.0,very_high
336.0,0,0,163357.0,high
2.5,0,0,60285.0,low
19.95,0,0,147401.0,medium
150.0,0,0,153502.0,high
9.99,0,0,115228.0,low
208.89,0,0,46054.0,high
0.99,0,0,68213.0,low
54.95,0,0,40210.0,high
29.95,0,0,136871.0,medium
1.29,0,0,70005.0,low
80.0,0,0,79360.0,high
800.24,0,3,146265.0,very_high
69.95,0,0,30775.0,high
352.57,0,0,47938.0,high
15.0,0,0,163503.0,medium
59.0,0,0,52687.0,high
0.77,0,0,53699.0,low
3.55,0,0,120597.0,low
69.99,0,0,113068.0,high
1.94,0,0,163010.0,low
16.0,0,0,156060.0,medium
8.66,0,0,51941.0,low
17.0,0,0,119415.0,medium
33.08,0,0,65688.0,medium
1.0,0,0,123504.0,low
40.0,0,0,52167.0,medium
69.4,0,0,96107.0,high
30.55,0,0,135682.0,medium
220.79,0,0,42491.0,high
1.59,0,0,83762.0,low
1.78,0,0,54063.0,low
166.85,0,0,14525.0,high
12.0,0,0,122427.0,medium
215.97,0,0,60806.0,high
20.94,0,0,41025.0,medium
24.6,0,0,124598.0,medium
47.44,0,0,121842.0,medium
3.27,0,0,65824.0,low
22.13,0,0,143758.0,medium
15.6,0,0,36345.0,medium
229.96,0,0,56393.0,high
236.58,0,0,61553.0,high
34.0,0,0,119547.0,medium
29.81,0,0,49479.0,medium
13.86,0,0,75558.0,medium
12.31,0,0,146871.0,medium
2.27,0,0,142320.0,low
1.0,0,0,159363.0,low
169.43,0,0,136597.0,high
1.0,0,0,49706.0,low
2.85,0,0,153293.0,low
11.86,0,0,150263.0,medium
2.19,0,0,85316.0,low
50.0,0,0,170858.0,medium
239.4,0,0,89737.0,high
1.0,0,0,87983.0,low
1137.84,0,4,145508.0,very_high
100.0,0,0,40434.0,high
1.0,0,0,113716.0,low
204.95,0,0,44816.0,high
14.2,0,0,144504.0,medium
42.9,0,0,168.0,medium
3.78,0,0,141405.0,low
69.99,0,0,77702.0,high
24.99,0,0,122742.0,medium
564.0,0,3,117914.0,very_high
79.99,0,0,164239.0,high
284.06,0,0,144008.0,high
1.88,0,0,166077.0,low
15.48,0,0,66797.0,medium
9.99,0,0,136035.0,low
0.99,0,0,170140.0,low
495.0,0,3,155979.0,high
3.59,0,0,154596.0,low
68.04,0,0,161748.0,high
158.0,0,0,59574.0,high
978.61,0,3,26870.0,very_high
9.28,0,0,86618.0,low
4.49,0,0,79324.0,low
466.17,0,3,169462.0,high
15.0,0,0,61273.0,medium
35.0,0,0,131925.0,medium
1.0,0,0,120216.0,low
7.57,0,0,146267.0,low
69.95,0,0,140742.0,high
494.0,0,3,66508.0,high
0.01,0,0,159042.0,low
30.89,0,0,62657.0,medium
134.15,0,0,62912.0,high
11.85,0,0,18759.0,medium
25.0,0,0,122820.0,medium
16.25,0,0,21194.0,medium
170.0,0,0,123582.0,high
6.0,0,0,159377.0,low
144.0,0,0,42811.0,high
0.74,0,0,142413.0,low
47.85,0,0,39888.0,medium
17.4,0,0,116912.0,medium
595.36,0,3,137305.0,very_high
148.0,0,0,126345.0,high
1.0,0,0,121822.0,low
9.99,0,0,162368.0,low
0.02,0,0,39698.0,low
17.19,0,0,40234.0,medium
2.99,0,0,128334.0,low
30.63,0,0,79803.0,medium
8.99,0,0,171780.0,low
2.16,0,0,146966.0,low
9.99,0,0,145436.0,low
24.65,0,0,71216.0,medium
1.0,0,0,81192.0,low
11.99,0,0,40499.0,medium
6.29,0,0,74894.0,low
38.59,0,0,68891.0,medium
10.69,0,0,27979.0,medium
26.81,0,0,117840.0,medium
89.53,0,0,138056.0,high
15.0,0,0,154271.0,medium
17.9,0,0,32837.0,medium
1.0,0,0,135294.0,low
15.89,0,0,134964.0,medium
1.0,0,0,122685.0,low
19.78,0,0,160134.0,medium
313.87,0,0,97407.0,high
33.2,0,0,70427.0,medium
7.81,0,0,23298.0,low
137.17,0,0,12259.0,high
0.89,0,0,136931.0,low
1.29,0,0,83132.0,low
2.0,0,0,82703.0,low
15.0,0,0,167144.0,medium
5.3,0,0,126068.0,low
59.95,0,0,144668.0,high
59.95,0,0,161206.0,high
45.48,0,0,107439.0,medium
136.3,0,0,956.0,high
34.93,0,0,135453.0,medium
12.35,0,0,135676.0,medium
5.52,0,0,33388.0,low
179.5,0,0,37675.0,high
29.04,0,0,129674.0,medium
11.5,0,0,54802.0,medium
410.0,0,3,141696.0,high
1.0,0,0,145490.0,low
1.0,0,0,79360.0,low
9.99,0,0,1453.0,low
23.91,0,0,75827.0,medium
9.0,0,0,115714.0,low
5.85,0,0,40820.0,low
9.48,0,0,91336.0,low
11.7,0,0,33728.0,medium
89.86,0,0,159942.0,high
0.76,0,0,136655.0,low
3.99,0,0,139102.0,low
9.99,0,0,125213.0,low
139.98,0,0,134585.0,high
1.0,0,0,121646.0,low
1.29,0,0,152278.0,low
4.0,0,0,37269.0,low
75.64,0,0,80663.0,high
2.58,0,0,31833.0,low
103.07,0,0,42615.0,high
10.99,0,0,152257.0,medium
228.18,0,0,87947.0,high
20.2,0,0,89456.0,medium
0.01,0,0,95423.0,low
6.99,0,0,79332.0,low
24.99,0,0,116932.0,medium
1.79,0,0,68353.0,low
9.99,0,0,67423.0,low
52.98,0,0,51580.0,high
28.36,0,0,66621.0,medium
9.99,0,0,142769.0,low
1101.04,0,4,125630.0,very_high
6.0,0,0,114047.0,low
29.56,0,0,126327.0,medium
9.84,0,0,41514.0,low
0.0,0,0,89203.0,
9.99,0,0,23600.0,low
36.0,0,0,121847.0,medium
35.99,0,0,115904.0,medium
1.59,0,0,171456.0,low
5.9,0,0,96908.0,low
1.79,0,0,60400.0,low
921.55,0,3,123429.0,very_high
1.0,0,0,137306.0,low
23.05,0,0,27570.0,medium
36.16,0,0,32547.0,medium
6.0,0,0,27370.0,low
14.83,0,0,166002.0,medium
56.5,0,0,145334.0,high
148.9,0,0,145639.0,high
25.0,0,0,115771.0,medium
227.0,0,0,117018.0,high
69.0,0,0,144799.0,high
19.99,0,0,62245.0,medium
14.95,0,0,33539.0,medium
452.98,0,3,128421.0,high
3.59,0,0,163097.0,low
0.0,0,0,11326.0,
236.0,0,0,153112.0,high
5.3,0,0,66233.0,low
22.7,0,0,142786.0,medium
74.0,0,0,122194.0,high
10.98,0,0,68502.0,medium
19.98,0,0,139104.0,medium
39.99,0,0,92216.0,medium
68.33,0,0,133161.0,high
8.98,0,0,137203.0,low
4.6,0,0,48294.0,low
0.0,0,0,128456.0,
40.0,0,0,52463.0,medium
28.7,0,0,80447.0,medium
141.51,0,0,30781.0,high
1.6,0,0,49160.0,low
3.78,0,0,71827.0,low
8.85,0,0,31183.0,low
0.01,0,0,72085.0,low
54.99,0,0,25759.0,high
34.99,0,0,61545.0,medium
3.2,0,0,67486.0,low
725.5,0,3,147670.0,very_high
1.18,0,0,118185.0,low
49.95,0,0,147740.0,medium
78.25,0,0,154723.0,high
3.59,0,0,76103.0,low
29.99,0,0,70909.0,medium
60.39,0,0,38346.0,high
100.0,0,0,134944.0,high
0.99,0,0,33668.0,low
4.58,0,0,90204.0,low
94.0,0,0,126334.0,high
1.0,0,0,166699.0,low
8.99,0,0,119006.0,low
56.4,0,0,135624.0,high
121.39,0,0,33940.0,high
1.0,0,0,67391.0,low
10.0,0,0,152736.0,low
0.89,0,0,122540.0,low
24.0,0,0,124448.0,medium
38.03,0,0,18169.0,medium
99.99,0,0,82935.0,high
14.95,0,0,91428.0,medium
12.95,0,0,156735.0,medium
457.75,0,3,34812.0,high
17.82,0,0,136236.0,medium
12.54,0,0,53948.0,medium
0.89,0,0,113483.0,low
169.0,0,0,32762.0,high
41.23,0,0,109533.0,medium
129.98,0,0,56369.0,high
4.0,0,0,10162.0,low
269.12,0,0,131060.0,high
54.0,0,0,138914.0,high
19.99,0,0,140064.0,medium
569.25,0,3,47177.0,very_high
1.0,0,0,53418.0,low
23.0,0,0,128600.0,medium
83.9,0,0,149731.0,high
0.76,0,0,142194.0,low
29.72,0,0,42898.0,medium
353.08,0,0,149654.0,high
6.83,0,0,37841.0,low
12.0,0,0,160341.0,medium
9.99,0,0,171570.0,low
1.0,0,0,171857.0,low
71.5,0,0,60587.0,high
1.0,0,0,163648.0,low
130.0,0,0,1907.0,high
15.0,0,0,157626.0,medium
19.98,0,0,161352.0,medium
1.29,0,0,146545.0,low
1.78,0,0,80680.0,low
160.0,0,0,87082.0,high
50.0,0,0,168857.0,medium
1.98,0,0,90183.0,low
305.0,0,0,36339.0,high
0.77,0,0,150478.0,low
1199.0,0,4,49177.0,very_high
31.65,0,0,170135.0,medium
2919.92,0,4,117079.0,very_high
4.49,0,0,161273.0,low
6.15,0,0,65721.0,low
28.56,0,0,53038.0,medium
1163.91,0,4,162834.0,very_high
4.0,0,0,141882.0,low
109.26,0,0,81135.0,high
1.79,0,0,134435.0,low
1.0,0,0,59310.0,low
102.88,0,0,166571.0,high
85.8,0,0,40095.0,high
1.0,0,0,82137.0,low
111.4,0,0,31847.0,high
3.79,0,0,142242.0,low
0.76,0,0,134499.0,low
1.0,0,0,43297.0,low
199.0,0,0,112998.0,high
39.99,0,0,126978.0,medium
18.4,0,0,135591.0,medium
24.0,0,0,37933.0,medium
237.86,0,0,9374.0,high
24.95,0,0,38331.0,medium
1.29,0,0,143300.0,low
1.5,0,0,41818.0,low
180.0,0,0,46611.0,high
34.66,0,0,71400.0,medium
174.75,0,0,40431.0,high
40.0,0,0,136115.0,medium
99.99,0,0,105131.0,high
16.0,0,0,50324.0,medium
0.76,0,0,155927.0,low
9.99,0,0,89040.0,low
158.0,0,0,36024.0,high
55.6,0,0,89152.0,high
122.0,0,0,67538.0,high
98.29,0,0,42054.0,high
200.0,0,0,133028.0,high
17.86,0,0,138372.0,medium
92.0,0,0,123901.0,high
52.9,0,0,65696.0,high
1.0,0,0,84000.0,low
0.78,0,0,1231.0,low
0.89,0,0,36277.0,low
100.0,0,0,119891.0,high
2.69,0,0,57874.0,low
69.99,0,0,41683.0,high
35.95,0,0,48420.0,medium
145.0,0,0,75201.0,high
232.15,0,0,59069.0,high
1.0,0,0,84495.0,low
3.99,0,0,75965.0,low
64.95,0,0,165566.0,high
4.46,0,0,40905.0,low
40.25,0,0,113695.0,medium
265.8,0,0,166209.0,high
448.0,0,3,40817.0,high
139.0,0,0,120258.0,high
26.51,0,0,10166.0,medium
25.0,0,0,139977.0,medium
26.53,0,0,49580.0,medium
1.0,0,0,79856.0,low
450.0,0,3,142509.0,high
22.98,0,0,137210.0,medium
25.0,0,0,41269.0,medium
75.95,0,0,68215.0,high
0.77,0,0,141954.0,low
100.0,0,0,35095.0,high
1.29,0,0,72055.0,low
15.37,0,0,67835.0,medium
15.98,0,0,62835.0,medium
459.25,0,3,53097.0,high
69.99,0,0,154175.0,high
0.76,0,0,147551.0,low
81.59,0,0,156829.0,high
134.0,0,0,148956.0,high
33.0,0,0,126688.0,medium
15.43,0,0,45959.0,medium
6.78,0,0,133851.0,low
147.0,0,0,150949.0,high
45.0,0,0,39860.0,medium
10.0,0,0,33374.0,low
32.95,0,0,142073.0,medium
0.0,0,0,117076.0,
224.82,0,0,123385.0,high
83.63,0,0,75527.0,high
1.98,0,0,160465.0,low
55.83,0,0,60850.0,high
1.0,0,0,70670.0,low
1302.89,0,4,75904.0,very_high
14.49,0,0,119185.0,medium
9.2,0,0,69297.0,low
50.0,0,0,162748.0,medium
455.5,0,3,139916.0,high
28.0,0,0,143523.0,medium
1.29,0,0,128368.0,low
14.9,0,0,55700.0,medium
15.0,0,0,133012.0,medium
11.0,0,0,58018.0,medium
10.74,0,0,57768.0,medium
20.0,0,0,145798.0,medium
4.81,0,0,83050.0,low
86.0,0,0,83645.0,high
1.0,0,0,154459.0,low
14.16,0,0,132121.0,medium
46.75,0,0,71010.0,medium
322.44,0,0,93.0,high
111.82,0,0,141349.0,high
7.0,0,0,63241.0,low
355.73,0,0,40354.0,high
0.0,0,0,83785.0,
5.99,0,0,144838.0,low
28.98,0,0,157695.0,medium
14.95,0,0,14463.0,medium
116.9,0,0,166454.0,high
4.49,0,0,68811.0,low
281.0,0,0,147882.0,high
89.99,0,0,71898.0,high
3.79,0,0,81564.0,low
0.0,0,0,2519.0,
158.65,0,0,122374.0,high
198.75,0,0,63358.0,high
283.01,0,0,166016.0,high
197.84,0,0,20027.0,high
40.47,0,0,58790.0,medium
12.34,0,0,132604.0,medium
42.81,0,0,82258.0,medium
120.0,0,0,127049.0,high
6.95,0,0,7762.0,low
3.5,0,0,76212.0,low
4.99,0,0,42093.0,low
0.89,0,0,48457.0,low
28.97,0,0,54890.0,medium
2.81,0,0,145447.0,low
0.02,0,0,126886.0,low
6.15,0,0,135559.0,low
114.89,0,0,152443.0,high
463.2,0,3,111764.0,high
341.1,0,0,46521.0,high
5.35,0,0,163343.0,low
8.99,0,0,162459.0,low
48.2,0,0,28136.0,medium
19.95,0,0,155126.0,medium
5.34,0,0,41479.0,low
9.99,0,0,113745.0,low
229.84,0,0,163387.0,high
147.16,0,0,172617.0,high
1.29,0,0,75966.0,low
139.0,0,0,53085.0,high
57.12,0,0,27662.0,high
0.89,0,0,86191.0,low
188.22,0,0,40829.0,high
145.41,0,0,45850.0,high
6.98,0,0,164709.0,low
180.0,0,0,139860.0,high
27.01,0,0,128838.0,medium
146.35,0,0,39911.0,high
15.19,0,0,25361.0,medium
285.9,0,0,159853.0,high
22.76,0,0,155620.0,medium
87.7,0,0,144290.0,high
43.18,0,0,66468.0,medium
148.0,0,0,145485.0,high
101.5,0,0,117188.0,high
89.99,0,0,137170.0,high
5.31,0,0,55189.0,low
1.0,0,0,47093.0,low
20.19,0,0,39703.0,medium
24.99,0,0,82267.0,medium
25.35,0,0,21463.0,medium
94.23,0,0,54103.0,high
24.27,0,0,113827.0,medium
16.57,0,0,144109.0,medium
1.0,0,0,58390.0,low
1.79,0,0,59167.0,low
150.0,0,0,61276.0,high
1.79,0,0,66873.0,low
38.4,0,0,70332.0,medium
29.9,0,0,5542.0,medium
1.98,0,0,70815.0,low
1.0,0,0,153555.0,low
33.43,0,0,88686.0,medium
22.01,0,0,154122.0,medium
89.5,0,0,130374.0,high
26.26,0,0,121402.0,medium
190.0,0,0,122451.0,high
4.64,0,0,78213.0,low
14.2,0,0,59329.0,medium
45.0,0,0,67042.0,medium
49.99,0,0,146680.0,medium
5.93,0,0,139782.0,low
36.99,0,0,72080.0,medium
15.95,0,0,97413.0,medium
230.0,0,0,143957.0,high
6.85,0,0,154329.0,low
29.5,0,0,152554.0,medium
3.99,0,0,92629.0,low
40.29,0,0,132928.0,medium
11.85,0,0,22984.0,medium
309.74,0,0,128952.0,high
1320.0,0,4,61237.0,very_high
3.0,0,0,138490.0,low
18.29,0,0,147578.0,medium
1.01,0,0,78914.0,low
45.8,0,0,143547.0,medium
99.0,0,0,43961.0,high
39.99,0,0,70388.0,medium
24.95,0,0,129322.0,medium
10.0,0,0,101819.0,low
9.42,0,0,126974.0,low
111.08,0,0,135475.0,high
89.95,0,0,117372.0,high
11.48,0,0,59670.0,medium
2.58,0,0,79287.0,low
1.0,0,0,160662.0,low
29.9,0,0,50481.0,medium
100.0,0,0,158420.0,high
227.46,0,0,42118.0,high
20.0,0,0,466.0,medium
50.0,0,0,135774.0,medium
7.07,0,0,57834.0,low
44.0,0,0,65614.0,medium
24.99,0,0,28816.0,medium
0.76,0,0,112483.0,low
20.0,0,0,73748.0,medium
10.77,0,0,136777.0,medium
1.0,0,0,112981.0,low
9.57,0,0,130385.0,low
1.98,0,0,31084.0,low
49.95,0,0,127561.0,medium
0.89,0,0,158516.0,low
50.97,0,0,77330.0,high
280.0,0,0,149777.0,high
60.0,0,0,65761.0,high
22.66,0,0,145035.0,medium
34.57,0,0,171076.0,medium
1.0,0,0,156503.0,low
36.0,0,0,73743.0,medium
1.0,0,0,87912.0,low
89.0,0,0,144178.0,high
31.3,0,0,54902.0,medium
0.99,0,0,158941.0,low
1396.74,0,4,96485.0,very_high
241.9,0,0,140521.0,high
11.36,0,0,69076.0,medium
102.28,0,0,130820.0,high
1.29,0,0,144724.0,low
17.99,0,0,135756.0,medium
2.69,0,0,54063.0,low
65.51,0,0,125409.0,high
21.89,0,0,139892.0,medium
1.0,0,0,152671.0,low
351.33,0,0,61256.0,high
5.0,0,0,161322.0,low
0.99,0,0,152400.0,low
436.84,0,3,65624.0,high
119.4,0,0,154017.0,high
7.5,0,0,76866.0,low
7.51,0,0,66805.0,low
40.0,0,0,38378.0,medium
12.31,0,0,133594.0,medium
1.54,0,0,121777.0,low
69.9,0,0,72147.0,high
38.0,0,0,135923.0,medium
202.48,0,0,46458.0,high
164.73,0,0,121130.0,high
0.77,0,0,68598.0,low
700.73,0,3,78017.0,very_high
1.0,0,0,26308.0,low
202.0,0,0,145446.0,high
19.4,0,0,110024.0,medium
1.78,0,0,115258.0,low
968.58,0,3,39811.0,very_high
94.29,0,0,77458.0,high
29.8,0,0,125317.0,medium
17.99,0,0,111738.0,medium
32.87,0,0,74076.0,medium
10.9,0,0,64598.0,medium
5.99,0,0,168523.0,low
1.0,0,0,51093.0,low
3.57,0,0,41231.0,low
3.5,0,0,148739.0,low
9.99,0,0,124829.0,low
1.0,0,0,42562.0,low
44.6,0,0,52538.0,medium
4.4,0,0,84291.0,low
14.07,0,0,144259.0,medium
11.85,0,0,22814.0,medium
0.01,0,0,172589.0,low
5.44,0,0,59669.0,low
62.99,0,0,134582.0,high
42.0,0,0,150789.0,medium
520.66,0,3,140932.0,very_high
11.99,0,0,157680.0,medium
1.0,0,0,45399.0,low
9.5,0,0,74681.0,low
20.0,0,0,144842.0,medium
30.0,0,0,161006.0,medium
9.99,0,0,171195.0,low
110.0,0,0,135471.0,high
16.73,0,0,77518.0,medium
168.0,0,0,34962.0,high
69.17,0,0,136354.0,high
31.46,0,0,85543.0,medium
28.99,0,0,72341.0,medium
121.95,0,0,154397.0,high
5.0,0,0,57161.0,low
344.98,0,0,153168.0,high
88.74,0,0,47323.0,high
53.8,0,0,160782.0,high
0.89,0,0,36947.0,low
15.0,0,0,54959.0,medium
167.65,0,0,133531.0,high
0.89,0,0,81481.0,low
129.63,0,0,147079.0,high
41.98,0,0,44896.0,medium
3.8,0,0,155592.0,low
53.07,0,0,156319.0,high
89.95,0,0,33178.0,high
26.25,0,0,127163.0,medium
11.99,0,0,139513.0,medium
10.0,0,0,138901.0,low
164.0,0,0,38674.0,high
50.0,0,0,168140.0,medium
137.86,0,0,146649.0,high
29.8,0,0,134261.0,medium
38.42,0,0,34556.0,medium
1.98,0,0,142874.0,low
323.2,0,0,136655.0,high
65.85,0,0,32426.0,high
25.45,0,0,58335.0,medium
9.99,0,0,58102.0,low
30.04,0,0,51367.0,medium
64.96,0,0,46106.0,high
15.0,0,0,75713.0,medium
9.99,0,0,161521.0,low
49.95,0,0,42804.0,medium
459.0,0,3,148714.0,high
9.99,0,0,170532.0,low
5.0,0,0,125213.0,low
1.95,0,0,22162.0,low
67.55,0,0,42473.0,high
16.0,0,0,145537.0,medium
1.0,0,0,57498.0,low
8.94,0,0,51522.0,low
4.44,0,0,129424.0,low
4.49,0,0,157643.0,low
425.01,0,3,40236.0,high
295.62,0,0,73019.0,high
15.0,0,0,3893.0,medium
15.95,0,0,10994.0,medium
9.99,0,0,134795.0,low
16.35,0,0,55236.0,medium
96.0,0,0,73274.0,high
268.47,0,0,76040.0,high
10.0,0,0,133498.0,low
4.95,0,0,33535.0,low
13.9,0,0,89411.0,medium
47.95,0,0,133479.0,medium
1.57,0,0,158385.0,low
1.0,0,0,70055.0,low
808.11,0,3,75540.0,very_high
17.75,0,0,147624.0,medium
7.93,0,0,159053.0,low
1.89,0,0,137800.0,low
148.14,0,0,47250.0,high
2.69,0,0,30490.0,low
10.38,0,0,128731.0,medium
11.0,0,0,142165.0,medium
103.0,0,0,43229.0,high
9.6,0,0,65964.0,low
1.29,0,0,61524.0,low
4.83,0,0,134960.0,low
10.0,0,0,133968.0,low
258.0,0,0,63015.0,high
53.63,0,0,60480.0,high
1.98,0,0,65990.0,low
1000.0,0,3,41401.0,very_high
3.59,0,0,49132.0,low
8.99,0,0,96031.0,low
69.95,0,0,34055.0,high
54.9,0,0,136232.0,high
0.92,0,0,168532.0,low
9.99,0,0,151759.0,low
34.96,0,0,112323.0,medium
6.95,0,0,109403.0,low
390.0,0,3,141421.0,high
91.93,0,0,79510.0,high
12.0,0,0,3761.0,medium
2.69,0,0,120834.0,low
15.13,0,0,149884.0,medium
500.0,0,3,135077.0,high
15.0,0,0,142482.0,medium
12.99,0,0,617.0,medium
32.16,0,0,27917.0,medium
839.45,0,3,48603.0,very_high
9.99,0,0,74138.0,low
605.16,0,3,32663.0,very_high
9.99,0,0,78463.0,low
47.0,0,0,30119.0,medium
29.9,0,0,156745.0,medium
42.89,0,0,46893.0,medium
